id;nombre;nombreCompleto;edad;nacionalidad;puntuacion;potencial;equipo;precio;salarioSemana;posicion;foto
252210;P. Żuk;Paweł Żuk;19;Poland;58;73;Wisła Płock;250000;550;RB;https://cdn.sofifa.com/players/252/210/21_60.png
258609;A. Fouda;Aloys Fouda;20;Cameroon;58;70;Stade Malherbe Caen;210000;950;CDM;https://cdn.sofifa.com/players/258/609/21_60.png
226352;J. Sowerby;Jack Sowerby;25;England;58;62;Northampton Town;160000;2000;RB;https://cdn.sofifa.com/players/226/352/21_60.png
257839;A. Newby;Alex Newby;24;England;58;62;Rochdale;170000;950;RW;https://cdn.sofifa.com/players/257/839/21_60.png
257583;Nacho Córdoba;Ignacio Córdoba García;20;Spain;58;68;Albacete BP;160000;700;CDM;https://cdn.sofifa.com/players/257/583/21_60.png
231505;M. Samuel;Monday Samuel;26;Nigeria;58;61;Varbergs BoIS;160000;600;ST;https://cdn.sofifa.com/players/231/505/21_60.png
202198;J. Slew;Jordan Slew;27;England;58;58;Morecambe;140000;2000;CDM;https://cdn.sofifa.com/players/202/198/21_60.png
244592;J. von Moos;Julian von Moos;19;Switzerland;58;78;FC Basel 1893;275000;2000;CB;https://cdn.sofifa.com/players/244/592/21_60.png
258261;A. Burbano;Andy Burbano;26;Ecuador;58;58;Delfín SC;140000;500;GK;https://cdn.sofifa.com/players/258/261/21_60.png
257738;G. Honciu;Georgian Honciu;31;Romania;58;58;FC Argeș;110000;1000;CAM;https://cdn.sofifa.com/players/257/738/21_60.png
233931;K. Rowles;Kye Rowles;22;Australia;58;65;Central Coast Mariners;160000;500;CAM;https://cdn.sofifa.com/players/233/931/21_60.png
245451;K. Ito;Kenta Ito;21;Japan;58;67;Shimizu S-Pulse;180000;550;GK;https://cdn.sofifa.com/players/245/451/21_60.png
225740;Dong Yanfeng;Yanfeng Dong;24;China PR;58;64;Dalian YiFang FC;150000;2000;RM;https://cdn.sofifa.com/players/225/740/21_60.png
255436;L. Sanabria;Lucas Sanabria;20;Paraguay;58;71;Club Libertad;250000;500;ST;https://cdn.sofifa.com/players/255/436/21_60.png
242637;C. Galvin;Cory Galvin;24;Republic of Ireland;58;64;Cork City;170000;600;CDM;https://cdn.sofifa.com/players/242/637/21_60.png
254925;J. March;Josh March;23;England;58;67;Forest Green Rovers;200000;3000;RM;https://cdn.sofifa.com/players/254/925/21_60.png
255438;R. Araki;Ryotaro Araki;18;Japan;58;75;Kashima Antlers;250000;600;RM;https://cdn.sofifa.com/players/255/438/21_60.png
236495;A. Bolger;Aaron Bolger;20;Republic of Ireland;58;74;Shamrock Rovers;275000;500;CDM;https://cdn.sofifa.com/players/236/495/21_60.png
246991;L. Scales;Liam Scales;21;Republic of Ireland;58;70;Shamrock Rovers;210000;500;CM;https://cdn.sofifa.com/players/246/991/21_60.png
248015;R. Andronic;Răzvan Andronic;20;Romania;58;72;Academica Clinceni;275000;900;GK;https://cdn.sofifa.com/players/248/015/21_60.png
251855;W. Taïbi;Waniss Taïbi;18;France;58;76;Angers SCO;250000;1000;RB;https://cdn.sofifa.com/players/251/855/21_60.png
235728;W. O'Hora;Warren O'Hora;21;Republic of Ireland;58;73;Milton Keynes Dons;250000;1000;CB;https://cdn.sofifa.com/players/235/728/21_60.png
253136;G. Michailidis;Giannis Michailidis;20;Greece;58;69;PAOK;200000;500;CAM;https://cdn.sofifa.com/players/253/136/21_60.png
258512;L. Stellwagen;Luca Stellwagen;21;Germany;58;67;Viktoria Köln;180000;600;CAM;https://cdn.sofifa.com/players/258/512/21_60.png
225489;F. Schram;Frederik Schram;25;Iceland;58;63;Lyngby BK;130000;1000;RM;https://cdn.sofifa.com/players/225/489/21_60.png
255185;Y. Suzuki;Yuito Suzuki;18;Japan;58;74;Shimizu S-Pulse;250000;500;CB;https://cdn.sofifa.com/players/255/185/21_60.png
257489;J. Carrillo;Jordan Carrillo;18;Mexico;58;70;Santos Laguna;210000;2000;LM;https://cdn.sofifa.com/players/257/489/21_60.png
243154;A. Benedyczak;Adrian Benedyczak;19;Poland;58;74;Pogoń Szczecin;275000;900;GK;https://cdn.sofifa.com/players/243/154/21_60.png
251346;J. Martin;Josh Martin;18;England;58;74;Norwich City;250000;700;ST;https://cdn.sofifa.com/players/251/346/21_60.png
244179;N. Niemann;Noel Niemann;20;Germany;58;75;DSC Arminia Bielefeld;275000;3000;CDM;https://cdn.sofifa.com/players/244/179/21_60.png
258771;A. Cirkovic;Aleksandar Cirkovic;18;Serbia;58;76;FC Admira Wacker Mödling;250000;700;CAM;https://cdn.sofifa.com/players/258/771/21_60.png
240340;C. Zuvela;Chris Zuvela;23;Australia;58;67;Sydney FC;180000;1000;ST;https://cdn.sofifa.com/players/240/340/21_60.png
255956;J. Waterman;Joel Waterman;24;Canada;58;64;Montreal Impact;160000;1000;ST;https://cdn.sofifa.com/players/255/956/21_60.png
257492;José Oliveira;jose Oliveira;18;Portugal;58;76;FC Paços de Ferreira;220000;500;CB;https://cdn.sofifa.com/players/257/492/21_60.png
258772;J. Buchta;Julian Buchta;19;Austria;58;68;FC Admira Wacker Mödling;180000;950;CB;https://cdn.sofifa.com/players/258/772/21_60.png
243669;J. Anthony;Jaidon Anthony;20;England;58;72;Bournemouth;275000;2000;ST;https://cdn.sofifa.com/players/243/669/21_60.png
256047;C. Lungoyi;Christopher Lungoyi;19;Switzerland;58;74;FC Lugano;275000;1000;CDM;https://cdn.sofifa.com/players/256/047/21_60.png
188207;M. Çaytemel;Mesut Çaytemel;36;Turkey;58;58;Hatayspor;45000;2000;CDM;https://cdn.sofifa.com/players/188/207/21_60.png
252975;B. Traoré;Boubacar Traoré;18;Mali;58;74;FC Metz;250000;1000;CDM;https://cdn.sofifa.com/players/252/975/21_60.png
237871;J. Holsgrove;Jordan Holsgrove;20;Scotland;58;72;RC Celta;275000;3000;GK;https://cdn.sofifa.com/players/237/871/21_60.png
245276;M. Al Rubaie;Mohammed Al Rubaie;22;Saudi Arabia;58;68;Al Ahli;160000;3000;CAM;https://cdn.sofifa.com/players/245/276/21_60.png
240924;G. McAuley;Glen McAuley;20;Republic of Ireland;58;73;Bohemian FC;275000;500;RM;https://cdn.sofifa.com/players/240/924/21_60.png
239644;W. Smith;Will Smith;21;England;58;68;Harrogate Town;190000;1000;GK;https://cdn.sofifa.com/players/239/644/21_60.png
241946;T. Boni;Trova Boni;20;Burkina Faso;58;69;KV Mechelen;200000;2000;CB;https://cdn.sofifa.com/players/241/946/21_60.png
241434;T. Golden;Tylor Golden;20;England;58;69;Salford City;200000;2000;CM;https://cdn.sofifa.com/players/241/434/21_60.png
247833;A. Rowe;Aaron Rowe;19;England;58;75;Huddersfield Town;275000;3000;RM;https://cdn.sofifa.com/players/247/833/21_60.png
180760;F. Al Shammari;Fahad Al Shammari;39;Saudi Arabia;58;58;Al Fayha;15000;2000;CB;https://cdn.sofifa.com/players/180/760/21_60.png
241944;M. Guel;Moussa Guel;21;Ivory Coast;58;73;Valenciennes FC;275000;950;CB;https://cdn.sofifa.com/players/241/944/21_60.png
256023;J. Korbaj;Jaisam Korbaj;20;Venezuela;58;66;Zamora FC;190000;500;RM;https://cdn.sofifa.com/players/256/023/21_60.png
246295;J. Herrera;Jonathan Herrera;19;Mexico;58;73;Club Atlas;275000;2000;GK;https://cdn.sofifa.com/players/246/295/21_60.png
246550;G. Haag;Giovanni Haag;20;France;58;75;AS Nancy Lorraine;275000;750;RB;https://cdn.sofifa.com/players/246/550/21_60.png
242710;T. John-Jules;Tyreece John-Jules;19;England;58;75;Doncaster Rovers;275000;1000;CAM;https://cdn.sofifa.com/players/242/710/21_60.png
242197;M. Ndione;Marokhy Ndione;20;Sweden;58;70;IF Elfsborg;230000;850;RM;https://cdn.sofifa.com/players/242/197/21_60.png
251924;N. Zohoré;Nathan Zohoré;19;France;58;75;FC Sochaux-Montbéliard;250000;550;RM;https://cdn.sofifa.com/players/251/924/21_60.png
238356;D. Jończy;Dominik Jończy;23;Poland;58;68;Zagłębie Lubin;190000;1000;CAM;https://cdn.sofifa.com/players/238/356/21_60.png
254995;T. Tamas;Thibault Tamas;19;France;58;76;Montpellier HSC;250000;2000;CM;https://cdn.sofifa.com/players/254/995/21_60.png
254483;J. Díaz;Jonathan Díaz;21;Mexico;58;66;Santos Laguna;170000;3000;CAM;https://cdn.sofifa.com/players/254/483/21_60.png
254738;J. Gauto;Juan Gauto;26;Paraguay;58;59;River Plate Asunción;150000;500;CAM;https://cdn.sofifa.com/players/254/738/21_60.png
256017;M. Bolboașă;Mirel Bolboașă;30;Romania;58;58;Astra Giurgiu;90000;1000;LB;https://cdn.sofifa.com/players/256/017/21_60.png
248337;S. Jarl;Sebastian Jarl;20;Norway;58;70;Sarpsborg 08 FF;210000;600;CB;https://cdn.sofifa.com/players/248/337/21_60.png
241655;K. Kristensen;Kasper Thiesson Kristensen;20;Denmark;58;70;Aarhus GF;180000;1000;GK;https://cdn.sofifa.com/players/241/655/21_60.png
245751;H. Tombakti;Hassan Tombakti;21;Saudi Arabia;58;73;Al Shabab;250000;3000;RW;https://cdn.sofifa.com/players/245/751/21_60.png
257906;G. Kardeş;Gökhan Kardeş;23;Turkey;58;63;BB Erzurumspor;150000;2000;CAM;https://cdn.sofifa.com/players/257/906/21_60.png
231026;M. Judd;Myles Judd;21;England;58;70;Leyton Orient;210000;2000;CB;https://cdn.sofifa.com/players/231/026/21_60.png
222322;G. Poynton;Georgie Poynton;22;Republic of Ireland;58;66;Shelbourne FC;190000;500;GK;https://cdn.sofifa.com/players/222/322/21_60.png
254576;A. Curruhinca;Agustín Curruhinca;20;Argentina;58;73;Club Atlético Huracán;275000;2000;CAM;https://cdn.sofifa.com/players/254/576/21_60.png
233502;L. Obexer;Linus Obexer;23;Switzerland;58;67;BSC Young Boys;180000;3000;ST;https://cdn.sofifa.com/players/233/502/21_60.png
240158;C. Ehlich;Christoph Ehlich;21;Germany;58;69;SpVgg Unterhaching;220000;950;CB;https://cdn.sofifa.com/players/240/158/21_60.png
256030;P. Koffi;Patrick Koffi;18;France;58;73;Paris FC;275000;750;LM;https://cdn.sofifa.com/players/256/030/21_60.png
238892;M. Peralta;Martin Peralta;23;Argentina;58;67;Atlético Tucumán;200000;2000;CB;https://cdn.sofifa.com/players/238/892/21_60.png
238894;L. Wade-Slater;Luke Wade-Slater;22;Republic of Ireland;58;68;Bohemian FC;200000;550;CB;https://cdn.sofifa.com/players/238/894/21_60.png
258093;M. Manhoef;Million Manhoef;18;Netherlands;58;74;Vitesse;240000;750;RM;https://cdn.sofifa.com/players/258/093/21_60.png
254509;K. Haneda;Kento Haneda;22;Japan;58;65;Oita Trinita;160000;700;ST;https://cdn.sofifa.com/players/254/509/21_60.png
236589;S. Pasquali;Sebastian Pasquali;20;Australia;58;71;Western United FC;240000;500;CB;https://cdn.sofifa.com/players/236/589/21_60.png
259116;A. Zohouri;Armel Zohouri;19;Ivory Coast;58;70;FC Lausanne-Sport;200000;1000;CB;https://cdn.sofifa.com/players/259/116/21_60.png
252716;M. Paluli;Murat Paluli;25;Turkey;58;61;Göztepe SK;140000;3000;CB;https://cdn.sofifa.com/players/252/716/21_60.png
246259;A. Grijalva;Axel Grijalva;19;Mexico;58;72;Monterrey;250000;3000;CDM;https://cdn.sofifa.com/players/246/259/21_60.png
257011;M. Aljic;Muamer Aljic;20;France;58;66;Clermont Foot 63;170000;800;RW;https://cdn.sofifa.com/players/257/011/21_60.png
241397;G. Nurse;George Nurse;21;England;58;69;Walsall;200000;2000;CB;https://cdn.sofifa.com/players/241/397/21_60.png
258805;H. Ashby;Harrison Ashby;18;Scotland;58;74;West Ham United;240000;2000;CB;https://cdn.sofifa.com/players/258/805/21_60.png
258294;T. Donsanti;Tobías Donsanti;20;Argentina;58;68;Newell's Old Boys;210000;2000;LWB;https://cdn.sofifa.com/players/258/294/21_60.png
240684;F. Al Tryes;Fawaz Al Tryes;23;Saudi Arabia;58;67;Ettifaq FC;200000;4000;CB;https://cdn.sofifa.com/players/240/684/21_60.png
255531;S. Faqihi;Sultan Faqihi;25;Saudi Arabia;58;63;Al Hazem;150000;3000;LB;https://cdn.sofifa.com/players/255/531/21_60.png
252447;U. Zengin;Ulaş Zengin;23;Turkey;58;65;Gazişehir Gaziantep F.K.;160000;2000;CB;https://cdn.sofifa.com/players/252/447/21_60.png
252459;A. Ratajczyk;Adam Ratajczyk;18;Poland;58;76;Zagłębie Lubin;250000;550;CB;https://cdn.sofifa.com/players/252/459/21_60.png
251690;J. Rudoni;Jack Rudoni;19;England;58;72;AFC Wimbledon;275000;850;CDM;https://cdn.sofifa.com/players/251/690/21_60.png
256040;H. Haugen;Herman Haugen;20;Norway;58;74;Viking FK;250000;600;CAM;https://cdn.sofifa.com/players/256/040/21_60.png
255526;T. Kaneko;Takuro Kaneko;22;Japan;58;65;Hokkaido Consadole Sapporo;180000;1000;CB;https://cdn.sofifa.com/players/255/526/21_60.png
255779;K. Chodyna;Kacper Chodyna;21;Poland;58;67;Zagłębie Lubin;180000;1000;ST;https://cdn.sofifa.com/players/255/779/21_60.png
254243;E. Anderson;Elliot Anderson;17;Scotland;58;80;Newcastle United;275000;750;LWB;https://cdn.sofifa.com/players/254/243/21_60.png
244770;F. Manzo;Fabricio Manzo;21;Chile;58;67;Unión La Calera;200000;500;ST;https://cdn.sofifa.com/players/244/770/21_60.png
248865;P. González;Pedro González;21;Paraguay;58;68;Olimpia Asunción;160000;500;CM;https://cdn.sofifa.com/players/248/865/21_60.png
241953;R. Slater;Regan Slater;20;England;58;72;Hull City;275000;1000;ST;https://cdn.sofifa.com/players/241/953/21_60.png
257824;M. Pehlivan;Muhammed Egemen Pehlivan;20;Turkey;58;66;Fatih Karagümrük S.K.;190000;2000;GK;https://cdn.sofifa.com/players/257/824/21_60.png
256544;M. Bogarde;Melayro Bogarde;18;Netherlands;58;80;TSG 1899 Hoffenheim;275000;1000;CB;https://cdn.sofifa.com/players/256/544/21_60.png
235808;J. Bedeau;Jacob Bedeau;20;England;58;72;Scunthorpe United;250000;2000;LB;https://cdn.sofifa.com/players/235/808/21_60.png
253642;J. Guidino;José Guidino;24;Peru;58;62;Cusco FC;150000;500;CAM;https://cdn.sofifa.com/players/253/642/21_60.png
251594;P. Therkildsen;Peter Therkildsen;22;Denmark;58;68;FK Haugesund;200000;700;CDM;https://cdn.sofifa.com/players/251/594/21_60.png
253641;A. Rosell;Anthony Rosell;25;Peru;58;61;Alianza Lima;140000;500;CAM;https://cdn.sofifa.com/players/253/641/21_60.png
252301;D. Fage;Dylan Fage;21;France;58;66;Oldham Athletic;170000;2000;CB;https://cdn.sofifa.com/players/252/301/21_60.png
257512;E. Montejano;Emanuel Montejano;18;Mexico;58;74;U.N.A.M.;275000;1000;LM;https://cdn.sofifa.com/players/257/512/21_60.png
257000;A. Carboni;Andrea Carboni;19;Italy;58;73;Cagliari;250000;2000;LM;https://cdn.sofifa.com/players/257/000/21_60.png
255720;E. Lastre;Edgar Lastre;20;Ecuador;58;66;Emelec;170000;500;CM;https://cdn.sofifa.com/players/255/720/21_60.png
242920;T. Schättin;Tobias Schättin;23;Switzerland;58;67;FC Zürich;180000;2000;CAM;https://cdn.sofifa.com/players/242/920/21_60.png
258535;D. Bangoura;Djibril Bangoura;18;Guinea;58;69;Stade Brestois 29;200000;1000;CB;https://cdn.sofifa.com/players/258/535/21_60.png
243943;Javi López;Javier López Vegara;19;Spain;58;71;Elche CF;240000;2000;CB;https://cdn.sofifa.com/players/243/943/21_60.png
229607;G. Mells;George Mells;23;Australia;58;62;Brisbane Roar;160000;950;GK;https://cdn.sofifa.com/players/229/607/21_60.png
223719;F. Yıldırım;Feyzi Yıldırım;24;Turkey;58;62;Kasimpaşa SK;170000;2000;RM;https://cdn.sofifa.com/players/223/719/21_60.png
254694;F. Ginella;Francisco Ginella;21;Uruguay;58;72;Los Angeles FC;275000;1000;CB;https://cdn.sofifa.com/players/254/694/21_60.png
247782;K. Jørgensen;Kasper Jørgensen;20;Denmark;58;72;Aalesunds FK;250000;550;ST;https://cdn.sofifa.com/players/247/782/21_60.png
257253;B. Thomas;Bobby Thomas;19;England;58;75;Burnley;250000;4000;ST;https://cdn.sofifa.com/players/257/253/21_60.png
243173;Kim Joon Beom;Joon Beom Kim;22;Korea Republic;58;68;Incheon United FC;200000;750;CAM;https://cdn.sofifa.com/players/243/173/21_60.png
242917;L. Chávez;Lautaro Chávez;19;Argentina;58;77;Gimnasia y Esgrima La Plata;275000;2000;ST;https://cdn.sofifa.com/players/242/917/21_60.png
226021;Guo Hao;Hao Guo;27;China PR;58;59;Tianjin TEDA FC;140000;3000;RM;https://cdn.sofifa.com/players/226/021/21_60.png
251620;J. Bumbu;Jonathan Bumbu;21;France;58;65;Amiens SC;180000;850;RB;https://cdn.sofifa.com/players/251/620/21_60.png
233444;M. Mehnert;Marcus Mehnert;22;Norway;58;67;SK Brann;200000;950;CB;https://cdn.sofifa.com/players/233/444/21_60.png
231396;C. Kelly;Ciaran Kelly;21;Republic of Ireland;58;68;Bohemian FC;190000;500;ST;https://cdn.sofifa.com/players/231/396/21_60.png
245475;D. Pakulski;Dawid Pakulski;21;Poland;58;67;Zagłębie Lubin;200000;1000;LB;https://cdn.sofifa.com/players/245/475/21_60.png
243427;R. Edmondson;Ryan Edmondson;19;England;58;78;Aberdeen;275000;1000;CAM;https://cdn.sofifa.com/players/243/427/21_60.png
247522;N. El Ablak;Nassim El Ablak;20;Netherlands;58;69;Fortuna Sittard;220000;2000;CM;https://cdn.sofifa.com/players/247/522/21_60.png
255457;M. Navarro;Miguel Angel Navarro;21;Venezuela;58;72;Chicago Fire;250000;900;CB;https://cdn.sofifa.com/players/255/457/21_60.png
258441;N. Monzango;Nathan Monzango;19;DR Congo;58;68;Amiens SC;180000;550;CB;https://cdn.sofifa.com/players/258/441/21_60.png
197770;G. Bruna;Gerardo Bruna;29;Argentina;58;58;Derry City;120000;700;LB;https://cdn.sofifa.com/players/197/770/21_60.png
243594;A. Stone;Aidan Stone;20;England;58;68;Mansfield Town;160000;2000;LWB;https://cdn.sofifa.com/players/243/594/21_60.png
251018;T. Sinclair;Tyrese Sinclair;19;England;58;71;Mansfield Town;240000;2000;CDM;https://cdn.sofifa.com/players/251/018/21_60.png
241291;E. Cabrera;Enzo Cabrera;20;Argentina;58;75;Newell's Old Boys;275000;2000;CAM;https://cdn.sofifa.com/players/241/291/21_60.png
242316;G. Gómez;Gonzalo Gómez;22;Argentina;58;70;Arsenal de Sarandí;230000;2000;RWB;https://cdn.sofifa.com/players/242/316/21_60.png
241386;J. Soule;Jamie Soule;19;England;58;75;Lincoln City;275000;1000;RM;https://cdn.sofifa.com/players/241/386/21_60.png
243178;B. Maguire;Barry Maguire;22;Scotland;58;71;Motherwell;230000;1000;ST;https://cdn.sofifa.com/players/243/178/21_60.png
251882;T. Axinte;Teodor Axinte;20;Romania;58;74;Politehnica Iaşi;240000;750;CDM;https://cdn.sofifa.com/players/251/882/21_60.png
231918;B. Temel;Bugra Temel;21;Turkey;58;65;Hatayspor;180000;2000;CB;https://cdn.sofifa.com/players/231/918/21_60.png
250866;M. Boyes;Morgan Boyes;19;Wales;58;72;Fleetwood Town;250000;900;CB;https://cdn.sofifa.com/players/250/866/21_60.png
241138;A. Ammitzbøll;Alexander Ammitzbøll;21;Denmark;58;68;FK Haugesund;210000;700;ST;https://cdn.sofifa.com/players/241/138/21_60.png
224498;A. Purver;Alex Purver;24;England;58;64;Östersunds FK;160000;700;CB;https://cdn.sofifa.com/players/224/498/21_60.png
258801;I. Omar;Ismael Omar;28;Saudi Arabia;58;58;Al Faisaly;130000;3000;CB;https://cdn.sofifa.com/players/258/801/21_60.png
245233;M. Steinwender;Michael Steinwender;20;Austria;58;69;SKN St. Pölten;200000;1000;CAM;https://cdn.sofifa.com/players/245/233/21_60.png
243441;Na Sung Eun;Sung Eun Na;24;Korea Republic;58;64;Jeonbuk Hyundai Motors;170000;2000;RM;https://cdn.sofifa.com/players/243/441/21_60.png
241905;S. Ben Amar;Sami Ben Amar;22;Morocco;58;68;Nîmes Olympique;210000;3000;CB;https://cdn.sofifa.com/players/241/905/21_60.png
257007;D. Borkowski;Dennis Borkowski;18;Germany;58;75;RB Leipzig;275000;3000;CB;https://cdn.sofifa.com/players/257/007/21_60.png
248814;N. Korkmaz;Nurettin Korkmaz;18;Turkey;58;75;Kayserispor;250000;850;LM;https://cdn.sofifa.com/players/248/814/21_60.png
248046;A. Sîntean;Andrei Sîntean;21;Romania;58;71;FC Hermannstadt;250000;1000;CB;https://cdn.sofifa.com/players/248/046/21_60.png
245742;M. Rieder;Maarten Rieder;20;Netherlands;58;70;ADO Den Haag;230000;1000;CB;https://cdn.sofifa.com/players/245/742/21_60.png
233710;L. Di Yorio;Lucas Di Yorio;23;Argentina;58;67;Club Atlético Aldosivi;200000;2000;GK;https://cdn.sofifa.com/players/233/710/21_60.png
200942;A. McCarey;Aaron McCarey;28;Republic of Ireland;58;61;Dundalk;120000;550;LB;https://cdn.sofifa.com/players/200/942/21_60.png
257514;J. Juárez;Juan Pablo Juárez;21;Mexico;58;64;Querétaro;160000;1000;GK;https://cdn.sofifa.com/players/257/514/21_60.png
241645;V. Torp;Victor Torp;20;Denmark;58;72;Lyngby BK;275000;2000;RB;https://cdn.sofifa.com/players/241/645/21_60.png
258540;D. Ciobanu;Daniel Ciobanu;26;Romania;58;62;Politehnica Iaşi;150000;2000;GK;https://cdn.sofifa.com/players/258/540/21_60.png
251372;C. Carter;Charlie Carter;23;England;58;65;Stevenage;180000;2000;ST;https://cdn.sofifa.com/players/251/372/21_60.png
240364;I. Boye;Isaac Boye;23;Nigeria;58;66;Örebro SK;190000;950;GK;https://cdn.sofifa.com/players/240/364/21_60.png
237036;R. Barnett;Ryan Barnett;20;England;58;72;Shrewsbury;275000;1000;CB;https://cdn.sofifa.com/players/237/036/21_60.png
205036;R. Millen;Ross Millen;25;Scotland;58;61;Kilmarnock;140000;1000;CM;https://cdn.sofifa.com/players/205/036/21_60.png
255723;J. Roa;Juan Roa;27;Paraguay;58;58;River Plate Asunción;140000;500;GK;https://cdn.sofifa.com/players/255/723/21_60.png
251627;L. Sopić;Leon Sopić;19;Croatia;58;72;Dinamo Zagreb;250000;500;GK;https://cdn.sofifa.com/players/251/627/21_60.png
248555;E. Mosquera;Edwin Mosquera;19;Colombia;58;73;Independiente Medellín;275000;500;LB;https://cdn.sofifa.com/players/248/555/21_60.png
238571;Lee Jun;Jun Lee;22;Korea Republic;58;66;Pohang Steelers;140000;850;RM;https://cdn.sofifa.com/players/238/571/21_60.png
238059;D. Kemp;Dan Kemp;21;England;58;67;Blackpool;200000;1000;ST;https://cdn.sofifa.com/players/238/059/21_60.png
